Title,Product,Application ,Defect ID,Core Patch/Charts,Custom ms/Module/VM/Orchestration Zip,Comments/Instructions,Commit ID,Dependency,Released,Release Date,Item Type,Path
16.6.00,NEO,OUA,ITR16.6 Baseline CDEX-257775 CDEX-254648  AKS v1.25 Certified,"
attbsse-aua-10.4.2688-develop          
ms360-security-10.7.88-34
nap-common-10.6.368 -21
persistence-10.7.279-12
platform-10.7.225-50platform-config-10.7.96-6","
Build: http://os-delivery-jenkins:8080/job/Delivery/job/ATT_AUA/job/att/job/develop/2688/

Orchestration Zip: http://os-nexus2:8081/repository/att.yum.snapshot//com/amdocs/oss/aua/attbsse/orchestration/10.4.0.0.0-develop-SNAPSHOT/orchestration-10.4.0.0.0-develop-20230926.155858-49-src.zip

","
Reference Env:
Master IP =10.247.187.210
Node1 IP =10.247.187.219
OUA Simulators: att_simulators_16.6.tar
",,,FALSE,9/22/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.52,D1,OH,CDEX-258677  CDEX-255318,"
HF#53","
NA","
NA","
1a75b9000ea
",,FALSE,9/18/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.53,NEO,OUA,CDEX-257775,"
attbsse-aua-10.4.168-prd15.5
ms360-security-10.7.79-36
nap-common-10.6.349-49
persistence-10.7.242-8
platform-10.7.193-69platform-config-10.7.87-10","
Build:http://os-delivery-jenkins:8080/job/Delivery/job/ATT_AUA/job/att/job/prd15.5/168/
Orchestration Zip: http://os-nexus2:8081/repository/att.yum.snapshot//com/amdocs/oss/aua/attbsse/orchestration/10.4.0.0.0-prd15.5-SNAPSHOT/orchestration-10.4.0.0.0-prd15.5-20230922.095941-20-src.zip
","
Reference Env:
 Master IP=10.247.147.167
 Node1 IP =10.247.147.205","
NA",NA,FALSE,9/25/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.01,NEO,OSO,Adoption  dop chart 10.4.1016-hf88bn79,"
oni-federation-1.0.801-59
ops-ui-1.0.1209-16
onsi-2.0.1570-47
run-time-catalog-1.0.353-23
persistence-10.7.279-12
platform-10.7.225-50
platform-config-10.7.96-6ms360-security-10.7.88-34
 nap-common-10.6.368-21","
Storage Build:
http://ilososp030.corp.amdocs.com:7070/view/ATT/job/ATT_Storage_Creation_10.4/270/
Orchestration Zip: 
http://os-nexus2:8081/repository/att.maven.snapshot/com/amdocs/oss/att/customization/att-orchestration/10.4-Support3-SNAPSHOT/att-orchestration-10.4-Support3-20230922.140253-5-src.zip","
TLC Version:  10.4.420-Support3

Reference Images:ATT MSs Image: 10.4-Support3-SNAPSHOT-204Customization Image:  10.4-Support3-SNAPSHOT-250
ONI Image10.4-Support3-SNAPSHOT-77
Reference Env:
Master IP = 10.247.21.201
Node1 IP = 10.247.21.159
Chart Backup Build:
http://os-delivery-jenkins:8080/job/Utility/job/NexusUtility/job/backupOldCharts/47/
Image Backup Build
http://os-delivery-jenkins:8080/job/Utility/job/NexusUtility/job/backupDockersWithoutDeploy/295/","
NA",NA,FALSE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,NEO,OSO,Adoption  dop chart 10.4.1016-hf88bn79,"
oni-federation-1.0.801-59
ops-ui-1.0.1209-16
onsi-2.0.1570-47
run-time-catalog-1.0.353-23
persistence-10.7.279-12
platform-10.7.225-50
platform-config-10.7.96-6ms360-security-10.7.88-34

nap-common-10.6.368-21","
Storage Build:
http://ilososp030.corp.amdocs.com:7070/view/ATT/job/ATT_Storage_Creation_10.4/270/
Orchestration
Zip: 
http://os-nexus2:8081/repository/att.maven.snapshot/com/amdocs/oss/att/customization/att-orchestration/10.4-Support3-SNAPSHOT/att-orchestration-10.4-Support3-20230922.140253-5-src.zip","
TLC Version:  10.4.420-Support3

Reference Images:ATT MSs Image: 10.4-Support3-SNAPSHOT-204Customization Image:  10.4-Support3-SNAPSHOT-250
ONI Image10.4-Support3-SNAPSHOT-77
Reference Env:
Master IP = 10.247.21.201
Node1 IP = 10.247.21.159
Chart
Backup Build:
http://os-delivery-jenkins:8080/job/Utility/job/NexusUtility/job/backupOldCharts/47/
Image Backup
Build
http://os-delivery-jenkins:8080/job/Utility/job/NexusUtility/job/backupDockersWithoutDeploy/295/","
NA",NA,FALSE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.01,R1,RTB,CDEX-259296,"
NA","
tax-calculatetaxextension : 16.6.5
","
NA","
6512a5c274f 
",NA,FALSE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.01,D1,OC,CDEX-259150,"
NA","
NA","
NA","
8454f7f23d8
",NA,FALSE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.53,D1,OC,CDEX-256516 CDEX-256793,"
OCHF#104
","
NA","
NA","
ba3601d2854
",NA,TRUE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.01,D1,OH,NA,"
OHHF#30
","
NA","
NA","
75cd82bd38e
",NA,TRUE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.01,R1,RTB,CDEX-257425,"
RTBHF#57
","
NA","
NA","
81ddc22f02e
",NA,TRUE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.01,D1,OC,CDEX-258356,"
OCHF#85
","
NA","
NA","
100ba90b961
",NA,TRUE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.54,iPaaS,Sky-View,CDEX-242001 BSSE-79963 BSSE-79663,"
NA","
NA","
CDEX-242001
BSSE-79963
BSSE-79663 
Other Enhancements
- add 500 characters limit for ErrMsg
- improve mapping for RTB ErrCode
- Added Total rows count to the dynamic tables.- Changed color for task severity ‘Past Due’ to Purple.","
55c842acf3a
",NA,TRUE,9/27/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.02,D1,OC,CDEX-260133,"
NA","
NA","
NA","
28bea376831
",NA,TRUE,9/27/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.54,BriteBill,BriteBill,BSSE-40719 BSSE-40718,"
NA","
NA","
ArcSight adoption steps (Audit-ms)","
6f5f5145f1a
",NA,TRUE,9/27/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.02,iPaaS,Sky-View,CDEX-242001 BSSE-79963 BSSE-79663,"
NA","
NA","
Other Enhancements
- add 500 characters limit for ErrMsg
- improve mapping for RTB ErrCode
- Added Total rows count to the dynamic tables.- Changed color for task severity ‘Past Due’ to Purple.","
082bccbc53c
",NA,TRUE,9/27/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.02,D1,OC,NA,"
OCHF#87
","
NA","
NA","
f8c28be4cb6
",NA,TRUE,9/27/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.02,D1,OC,NA,"
MASS HF#11","
NA","
NA","
fd54af28023
",NA,TRUE,9/27/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.02,D1,OC,NA,"
Care HF#37
","
NA","
NA","
80e2740ecdf
",NA,TRUE,9/27/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.02,D1;#C1;#R1,OC;#C1;#OH;#RTB,NA,"
MPP HF#134","
NA","
NA","
509b4aba639
",NA,TRUE,9/27/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.54,NEO,OUA,CDEX-254648,"
attbsse-aua-10.4.169-prd15.5
ms360-security-10.7.79-36
nap-common-10.6.349-49
persistence-10.7.242-8
platform-10.7.193-69platform-config-10.7.87-10","
Build:http://os-delivery-jenkins:8080/job/Delivery/job/ATT_AUA/job/att/job/prd15.5/169Orchestration Zip: http://os-nexus2:8081/repository/att.yum.snapshot//com/amdocs/oss/aua/attbsse/orchestration/10.4.0.0.0-prd15.5-SNAPSHOT/orchestration-10.4.0.0.0-prd15.5-20230926.153840-21-src.zip","
Reference Env:
 Master IP=10.247.147.167
 Node1 IP =10.247.147.205","
NA",NA,TRUE,9/27/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.55,R1,RTB,CDEX-258253,"

RTB HF#141","
NA","
NA","
7e048fd96ea
",NA,TRUE,9/28/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.55,D1,OH,CDEX-259762,"
OH ED: 22.12.01.165","
NA","
NA","
c7583022b14
",NA,TRUE,9/28/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.03,D1,OH,CDEX-258235 CDEX-259762,"
OH ED:23.03.01.127","
NA","
NA","
f20e3a9c3f8
",NA,TRUE,9/28/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,D1,OH,CDEX-258235 CDEX-259762,"
OH ED:23.03.01.127","
NA","
NA","
f20e3a9c3f8
",NA,FALSE,9/30/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,D1,OC,NA,"
OCHF#87
","
NA","
NA","
f8c28be4cb6
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,D1,OC,NA,"
MASS HF#11","
NA","
NA","
fd54af28023
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,D1,OC,NA,"
Care HF#37
","
NA","
NA","
80e2740ecdf
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,D1;#C1;#R1,OC;#C1;#OH;#RTB,NA,"
MPP HF#134","
NA","
NA","
509b4aba639
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,R1,RTB,CDEX-257425,"
RTBHF#57
","
NA","
NA","
81ddc22f02e
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,D1,OC,CDEX-260133,"
NA","
NA","
NA","
28bea376831
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,R1,RTB,CDEX-259296,"
NA","
tax-calculatetaxextension : 16.6.5
","
NA","
6512a5c274f 
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,D1,OC,CDEX-259150,"
NA","
NA","
NA","
8454f7f23d8
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.56,MMap,MMAP,CDEX-259621,"
NA",15.5.34,The mapping of the field ITEM_PRICE_ID was fixed on the Promotion Alteration evaluation of the data source.,"
NA",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,MMap,MMAP,CDEX-259621,"
NA",16.3.12,The mapping of the field ITEM_PRICE_ID was fixed on the Promotion Alteration evaluation of the data source.,"
NA",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.04,MMap,MMAP,CDEX-259621,"
NA",16.5.10,The mapping of the field ITEM_PRICE_ID was fixed on the Promotion Alteration evaluation of the data source.,"
NA",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.04,MMap,MMAP,CDEX-258629,"
NA",16.5.10,Code was fixed to populate the Immediate charges data in DMAGG table.,"
NA",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.04,D1,OC,Increase read timeout in couchbase ingress,"
NA","
NA","
NA","
1e2f291fabb
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,D1,OC,Increase read timeout in couchbase ingress,"
NA","
NA","
NA","
1e2f291fabb
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.56,D1,OC,CDEX-261260,"
NA","
NA","
increase read out time for couchbase
","
4fc44dbce03
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.3.16,R1,RTB,CDEX-257057,"
NA","
NA","
NA","
579db9ac20f
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.04,R1,RTB,CDEX-257057,"
NA","
NA","
NA","
579db9ac20f
",NA,FALSE,10/1/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.57,iPaaS,SkyFM,CDEX-261052,"
NA","

Sky-force :ogeg

BUILD_ITR15.5_ogeg8044

","
NA","
5265f8f63ea
",,FALSE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.05,D1,OC,NA,"
NA","
NA","
NA","
f7dfbe70eb6
",,FALSE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.57,D1,OH,CDEX-260703,"
HF#56","
NA","
NA","
15a13d6a275
",NA,FALSE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.05,D1,OC,CDEX-258329,"
HF#88","
NA","
NA","
ba12b452f42
",NA,FALSE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.05,D1,OH,CDEX-260703,"
HF#32","
NA","
NA","
ba12b452f42
",NA,FALSE,9/26/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.05,R1,RTB,NA,"
HF#59","
NA","
NA","
ba12b452f42
",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.05,D1,OC,NA,"
Mass Mgmt HF#11","
NA","
NA","
d7cab7c1f01
",,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.58,C1;#D1;#R1,OC;#C1;#OH;#RTB,Feature - 1032439 ,"
NA","
NA","
Production Prerequisite for GOT deployment
Follow all steps as mentioned in the attached document.

","
b30ad730bef
b431ded256e
",NA,FALSE,10/4/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.58,BriteBill,BriteBill,CDEX-251057,"
NA","
NA",,"
d3ec2ea0283
",NA,FALSE,10/4/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.07,MMap,MMAP,CDEX-261271,"
NA","
16.6.13
","
The queries were consuming high CPU and running for longer period.Indexes created to tune the long running query.
","
NA",NA,FALSE,10/4/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.06,D1,OC,CDEX-260518,"
NA","
inlap-bridge : 16.6.5
",,"
7048e463905
",,FALSE,10/4/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.06,D1,OH,CDEX-258235,"
HF#33","
NA","
NA","
87f1d489010
",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.06,R1,RTB,NA,"
HF#60","
NA","
NA","
ff0a0fc38be
",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.06,D1,OC,NA,"
Care HF#38","
NA","
NA","
407c226878a
",,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.59,MMap,MMAP,CDEX-259138,"
NA","
15.5.35
","
Modified the rule BQ26_1 in MMAP and corrected the compare condition.
","
NA",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.59,MMap,MMAP,CDEX-259621 - CANCELLED,"
NA","
15.5.35
","
The mapping of the field ITEM_PRICE_ID was fixed on the Promotion Alteration evaluation of the data source.
","
NA",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.06,MMap,MMAP,CDEX-259138,"
NA",16.5.11,"
Modified the rule BQ26_1 in MMAP and corrected the compare condition.
","
NA",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.06,MMap,MMAP,CDEX-259621,"
NA","
16.5.11
","
The mapping of the field ITEM_PRICE_ID was fixed on the Promotion Alteration evaluation of the data source.
","
NA",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.06,D1,OC,CDEX-261258,"
NA","
NA","
Special Instruction. As a part of this RN we introduced a single token for the CG url across all env
 
It is always advised to testing team to change the token value whenever they want to connect for different CG
Token NameàD1_TOKEN_CUSTOMER_GRAPH_URL
 
One more boolean token is there if they want to toggle between CG or simulator
Token nameàcustomer-customercust-mock
 
By default this token will checked in as true as in dev env we don’t call real cg
But for QE and other env token value should be false if you wan’t to connect to realCG
 
 
","
ddcb189e3e8221497b3c4e
",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.59,D1,OC,CDEX-256793 ; CDEX-256516,"
NA","
NA","
 
appConfigmap:
com:
amdocs:
msb:
propagation:
parameters: serviceAddressId,migratedFrom,customerType,customerSubType,stateOrProvince,city,postCode,CalculateTaxInd,ZIP,BillingAddressId,zipCode
manageManualPromotion:
returnTerminatedItems: false
couchbase:
buckets:
productconfigurator_cache:
numReplicas: 0
 removed unused yaml profileValues/customValues/default/products/oc/productvalidator-subdomain/productconfigurator-promotion/productconfigurator-promotion-values.yaml



Note: This is the overridden config on top of OC patch#104 for drop 22.12 which is delivered inRN#15.5.53.

","

e84eb9eeb27c09ffba970a
",NA,FALSE,10/5/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.07,D1,OC,CDEX-256793 and CDEX-256516,"
NA","
NA","
 
appConfigmap:
com:
amdocs:
msb:
propagation:
parameters: serviceAddressId,migratedFrom,customerType,customerSubType,stateOrProvince,city,postCode,CalculateTaxInd,ZIP,BillingAddressId,zipCode
manageManualPromotion:
returnTerminatedItems: false
couchbase:
buckets:
productconfigurator_cache:
numReplicas: 0
 removed unused yaml profileValues/customValues/default/products/oc/productvalidator-subdomain/productconfigurator-promotion/productconfigurator-promotion-values.yaml



Note: This is the overridden config on top of OC patch#104 for drop 22.12 which is delivered inRN#15.5.53.

","

c050cc12b2e28bcdc283e9
",NA,FALSE,10/5/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,MMap,MMAP,CDEX-261732,"
NA","
16.6.13
","
Please deploy below docker images to fix the issue.
 
https://nexus.attmgmt.attbsse.amdocs.com:5001/mm-audit:v9.4.6.3101
https://nexus.attmgmt.attbsse.amdocs.com:5001/tx3:v9.4.6.3101
https://nexus.attmgmt.attbsse.amdocs.com:5001/mm-mgt:v9.4.6.3101
https://nexus.attmgmt.attbsse.amdocs.com:5001/mm-nodered-automation:v9.4.6.3111https://nexus.attmgmt.attbsse.amdocs.com:5001/mm-nodered-bpm:v9.4.6.3113




","
NA",NA,FALSE,10/5/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.59,D1,OC,CDEX-258605 CDEX-258249 CDEX-261069,"
HF#106","
NA","
NA","
507c3f7251b 
",NA,FALSE,10/6/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.5.07,MMap,MMAP,CDEX-257335,"
NA","
16.6.15
","
Increased the Alternation column length from 50 char to 256 char to fix this issue.
","
NA",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,MMap,MMAP,,"
NA","
16.6.15
","
Increased the Alternation column length from 50 char to 256 char to fix this issue.
","
NA",NA,FALSE,10/3/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.60,MMap,MMAP,CDEX-256538,"
NA","
15.5.36
","
Current Cycle and Audit cycle page is taking 1 minute to return the query output. Index have been created to tune the query.
","
15.5.36
",NA,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,D1,OC,,"
NA","
commoncust-subdomain : 16.6.3
productconfiguratorcust-subdomain : 16.6.3

","
,LL API's","
3f5e2b1ef10

7e5ed8a9878
ee82bdf3939


",,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,iPaaS,SkyFM,CDEX-261052,"
NA","
Sky-force :ogegBUILD_ITR16.6_ogeg8045
","
NA","
8cf82a7d448
",NA,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,D1,OH,CDEX-260425,"
NA","
 async-orchestrator : 16.6.12
","
NA","
072d5dc9e8a
",NA,FALSE,10/9/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,C1;#D1;#R1,OC;#C1;#OH;#RTB,CDEX-252217,"
NA","
NA","
 
Also run following command before runtime Pipeline:helm uninstall ams-apigw-stack





","
1a7b2c0453b
2866c22c5cd
",NA,FALSE,10/9/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,D1,OC,CDEX-261258,"
NA","
NA","
NA","
9a97918c2a8
",NA,FALSE,10/9/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.60,R1,RTB,CDEX-258253 CDEX-260660 CDEX-259199 CDEX-261371 CDEX-262070 CDEX-261631 CDEX-259211 CDEX-252129,"
HF#145","
NA","
NA","
90cb70bf22a
",NA,FALSE,10/9/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,MMap,MMAP,,"
NA","
16.6.16
","
Inserted record for CutOff Date parameter in DMTX3GLOBALPARAMETER, also corrected loader for Event Date comparison issue.
","
NA",NA,FALSE,10/9/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,MMap,MMAP,CDEX-259138,"
NA","
16.5.11
","
Modified the rule BQ26_1 in MMAP and corrected the compare condition.
","
NA",,FALSE,10/9/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,MMap,MMAP,CDEX-259621,"
NA","
16.5.11
","
The mapping of the field ITEM_PRICE_ID was fixed on the Promotion Alteration evaluation of the data source.
","
NA",NA,FALSE,10/9/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,MMap,MMAP,CDEX-262710,"
NA","
16.6.17
","
Inserted data for rules in table GUI_REF_INSPECTION.
","
NA",NA,FALSE,10/9/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.00,BriteBill,BriteBill,Baseline,"
NA","
NA","
Please perform template patching after classic deployment,

 


2. We also have some MySQL DB changes,
 Please execute this sql script for the same.



","
16.6 BB MS Release
 commit -  5fbe34bce04

BB classic version -2.261.4
 
ED version updated -4344c4aa49e
 
Kafka replication change -4bee0a8a070

CB index connectivity -a90793d548f
 
Adopt new token for CB cluster –c1d6b8e39ab
",NA,FALSE,10/9/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.61 - CANCELLED,BriteBill,BriteBill,CDEX-258870,"
NA","
NA","
BriteBill - High CPU utilization & High Memory utilization for VCR MS  PI16 - PET defects with same issue - CDEX-258915, CDEX-258910
","
c6d1d75a7b4 
",NA,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.01,D1,OH,NA,"
HF#34","
NA","
NA","
6f7a53eb993
",,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.01,R1,RTB,NA,"
HF#62","
NA","
NA","
c12cc56dcc5
",,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.01,D1,OC,NA,"
Mass Mgmt HF#12","
NA","
NA","
a8676ee7026
",NA,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.01,D1,OC,NA,"
Care HF #39","
NA","
NA","
fa783e0b3e3
",NA,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.61,R1,RTB,CDEX-251850,"
NA","
NA","
recycle:
recycleBatchSize: 500","
c20a88a0098
",NA,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.01,R1,RTB,CDEX-251850,"
NA","
NA","
recycle:
recycleBatchSize: 500
","
fae6a8e4dd8 
",NA,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.01,BriteBill,BriteBill,"CDEX-258915,  CDEX-258910 ","
NA","
NA","
BriteBill - High CPU utilization & High Memory utilization for VCR MS 
","
c6d1d75a7b4 
",NA,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.02,R1,RTB,BSSE-75263,"
NA","
NA","
This US/HF enabled the scenarios tested in US BSSE-70341
 This US should be delivered as on top later HF for testing & production for after PI16 deployment.

This RN deployment should be done during post business hours and make sure there are no pending/inflight immediate payment request or fallout for immediate payment request.
 
Verify if configs are updated post the deployment of RTB pipeline in app-customerbill-billdataextract configmap and cfm-bridge config map
BDE:
 publish V1,V4
 ImmediateInvoiceFinalize.enabled=true
CFM bridge:
 com.amdocs.billing.customerbill.CFMBridge.tmf.async.publish to v1, v4
 BDE.ImmediateInvoiceBE.enabled=true


Please NOTE :

PI16 changes should contain a special note that is for QE as of now.
 It will be taken to SNP/Prod only after PI16 code base goes to production. 
Need to notify Onkar/Prasenjit/Fazeel and other relevant env owners when this RNs are released, so that they can follow the special deployment strategy and not deploy everything at once. 

","
d9f0df1a98c
",,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.61,BriteBill,BriteBill,CDEX-260793,"
NA","
NA","
NA","
ed549814914

",NA,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.61,R1,RTB,CDEX-257604,"
NA","
cfm-bridge : 15.5.18
","
NA","
bc639a98778
",NA,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.62,D1,OH,CDEX-260425,"
NA","
async-orchestrator : 15.5.13
","
NA","
175efb4a1fe
",GOT,FALSE,10/10/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.03,D1,OH,NA,"
HF#35","
NA",,"
e899bb853f3
",NA,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.03,D1,OC,NA,"
Care HF#40","
NA","
NA","
dfc0618a11a
",NA,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.03,C1;#D1;#R1,OC;#C1;#OH;#RTB,NA,"
MPP version # 136","
NA","
NA","
bb28384f837
",NA,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.62,MMap,MMAP,CDEX-261739,"
NA","
15.5.36
","
Current Cycle and Audit cycle page is taking one minute to return the query output. Index have been created to tune the query.
","
NA",NA,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.04,MMap,MMAP,CDEX-261739,"
NA","
16.6.18
","
Current Cycle and Audit cycle page is taking one minute to return the query output. Index have been created to tune the query.
","
NA",NA,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
15.5.63,BriteBill,BriteBill,CDEX-258870 ,"
NA","
NA","
ATT BSSe | PI15.5 | PROD | BB Error - Error sending rendering request to Kafka
","
c6d1d75a7b4 
",NA,FALSE,10/11/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.04,D1,OC,BSSE-78014,"
NA","
promotionqualification-hook : 16.6.4
","
NA","
6342eab5e96
",NA,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
16.6.04,R1,RTB,CDEX-257604,"
NA","
cfm-bridge : 16.6.8
","
NA","
b13b36937a9
",,FALSE,10/8/2023,Item,sites/ATTBSSEvolutionDevTeam/Lists/RN
